"patch_id","page_id","phrase_id","review_status","import_approval","operation","target_id","target_order","current_value","proposed_value","reason_for_change","new_linked_phrase_required","canonical_target_id","audio_policy","asset_policy","validator_rule","jojo_question"
"B001-SEC-001","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:at-glance","0","{""section_key"":""at-glance"",""title"":""At a glance"",""body"":""You are probably using this page in one of two moments: showing the restaurant name to a driver or walking in and ordering. Keep the name visible, then move quickly into table, menu, drink, bill, or ride-back phrases."",""presentation"":""plain-text""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-002","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:quick-say","1","{""section_key"":""quick-say"",""title"":""Quick say"",""body"":""Start with the useful sentence: Dạ, cho tôi một phần bún chả. — One portion of bun cha, please."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-003","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:breakdown","2","{""section_key"":""breakdown"",""title"":""Break it down"",""body"":""Bún chả is the dish name. Hương Liên is the restaurant name. Treat the full name as one map/address phrase, not a sentence to translate word by word."",""presentation"":""breakdown-strip""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-004","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:place-brief","4","{""section_key"":""place-brief"",""title"":""What it is"",""body"":""Restaurant page: this should feel like “I walked into this place — what do I say?” The page should help with ordering, confirming a table, asking for a recommendation, paying, and leaving."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-005","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:before-you-go","5","{""section_key"":""before-you-go"",""title"":""Before you go"",""body"":""For a driver or hotel desk, show the map pin first. Say Bún chả Hương Liên once, then point to the address if pronunciation gets shaky."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-006","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:menu-dietary","6","{""section_key"":""menu-dietary"",""title"":""Menu and dietary help"",""body"":""Once you are inside, the useful language shifts from the place name to menu, recommendation, allergy, vegetarian, and ingredient questions."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-007","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:when-to-use","7","{""section_key"":""when-to-use"",""title"":""When to use it"",""body"":""Use this when Bún chả Hương Liên is already part of the plan: confirming the address, checking a booking, asking for a table, reading the menu, handling dietary needs, paying, or getting a ride back."",""presentation"":""plain-text""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-008","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:inside-the-place","8","{""section_key"":""inside-the-place"",""title"":""Inside the place"",""body"":""Useful next phrases: Dạ, cho tôi một phần bún chả. / Cho tôi trà đá. / Tính tiền giúp tôi. / Tôi trả bằng tiền mặt."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-009","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:good-to-know","9","{""section_key"":""good-to-know"",""title"":""Good to know"",""body"":""Keep this page durable and action-based. Use the name, order, bill, and ride-back phrases; check current restaurant details separately if needed."",""presentation"":""tip-callout""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-010","viet-phrase-city-hanoi-place-bun-cha-huong-lien","city-hanoi-place-bun-cha-huong-lien","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-bun-cha-huong-lien:explore-next","10","{""section_key"":""explore-next"",""title"":""Explore next"",""body"":""Connect to: ordering bún chả, iced tea, bill please, allergy, cash/card, and taxi return."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-011","viet-phrase-city-hanoi-place-pho-bat-dan","city-hanoi-place-pho-bat-dan","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-pho-bat-dan:at-glance","0","{""section_key"":""at-glance"",""title"":""At a glance"",""body"":""Use this when Phở Bát Đàn is the exact food stop, not just a search result. The useful moment is usually: show the place name, order a bowl, ask what is available, pay, or get back to your ride."",""presentation"":""plain-text""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-012","viet-phrase-city-hanoi-place-pho-bat-dan","city-hanoi-place-pho-bat-dan","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-pho-bat-dan:quick-say","1","{""section_key"":""quick-say"",""title"":""Quick say"",""body"":""Dạ, cho tôi một tô phở. — One bowl of pho, please."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-013","viet-phrase-city-hanoi-place-pho-bat-dan","city-hanoi-place-pho-bat-dan","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-pho-bat-dan:breakdown","2","{""section_key"":""breakdown"",""title"":""Break it down"",""body"":""Phở is the dish. Bát Đàn is the restaurant/place name. Do not over-literalize the name; the user needs pronunciation and a useful next sentence."",""presentation"":""breakdown-strip""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-014","viet-phrase-city-hanoi-place-pho-bat-dan","city-hanoi-place-pho-bat-dan","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-pho-bat-dan:place-brief","4","{""section_key"":""place-brief"",""title"":""What it is"",""body"":""Restaurant page: turn the page into a small interaction flow. First: say/show the name. Next: order. Then: handle drink, bill, cash/card, or ride-back."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-015","viet-phrase-city-hanoi-place-pho-bat-dan","city-hanoi-place-pho-bat-dan","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-pho-bat-dan:before-you-go","5","{""section_key"":""before-you-go"",""title"":""Before you go"",""body"":""Use these for the practical setup: confirming the place, showing the map, checking a booking, or getting dropped at the right door."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-016","viet-phrase-city-hanoi-place-pho-bat-dan","city-hanoi-place-pho-bat-dan","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-pho-bat-dan:menu-dietary","6","{""section_key"":""menu-dietary"",""title"":""Menu and dietary help"",""body"":""Once you are inside, the useful language shifts from the place name to menu, recommendation, allergy, vegetarian, and ingredient questions."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-017","viet-phrase-city-hanoi-place-pho-bat-dan","city-hanoi-place-pho-bat-dan","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-pho-bat-dan:when-to-use","7","{""section_key"":""when-to-use"",""title"":""When to use it"",""body"":""Use this when Phở Bát Đàn is already part of the plan: confirming the address, checking a booking, asking for a table, reading the menu, handling dietary needs, paying, or getting a ride back."",""presentation"":""plain-text""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
"B001-SEC-018","viet-phrase-city-hanoi-place-pho-bat-dan","city-hanoi-place-pho-bat-dan","REVIEW_ONLY","REVIEW_ONLY","NO_OP_REVIEW_ONLY","viet-phrase-city-hanoi-place-pho-bat-dan:inside-the-place","8","{""section_key"":""inside-the-place"",""title"":""Inside the place"",""body"":""Useful next phrases: Dạ, cho tôi một tô phở. / Có món nào nổi tiếng không? / Tính tiền giúp tôi. / Tôi trả bằng tiền mặt."",""presentation"":""phrase-list""}","","","","","NO_AUDIO_GENERATION_REUSE_OR_QUEUE","","",""
