draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_037	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d1bd-7a28-83ea-894e-8a879d1f228b		pending	not_approved	not_imported	2026-05-26
