draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_033	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cf89-9210-83ea-b933-74801ba8adc0		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_034	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14cff3-fbb4-83ea-b728-cdf693ae52f4		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_035	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d056-82d4-83ea-be5f-643478bd87e2		pending	not_approved	not_imported	2026-05-26
draft_in_progress	chatgpt_session_started	batch_036	https://chatgpt.com/g/g-p-6a13d31fe8308191a4fc612012775595-speaklocal-city-pages-v2-2-copy/c/6a14d0c9-022c-83ea-bdb1-79e94bc623f2		pending	not_approved	not_imported	2026-05-26
